Category,Title,Price,Stock,URL
Laptops,20793-Acer Nitro V16 | i7-14650HX | 16GB DDR5 | 512GB NVMe | RTX 4060 8GB | 16'' FHD | DOS | BLACK,"Rs. 389,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/acer%20nitro%20v16%20%7C%20i7-14650hx%20%7C%2016gb%20ddr5%20%7C%20512gb%20nvme%20%7C%20rtx%204060%208gb%20%7C%2016''%20fhd%20%7C%20dos%20%7C%20black
Laptops,20910-ASUS EXPERTBOOK B1503CVA-NJ3464W | i3-1315U | 8GB DDR5 | 256GB NVMe | 15.6''FHD | DOS | GENTLE GREY,"Rs. 175,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20expertbook%20b1503cva-nj3464w%20%7C%20i3-1315u%20%7C%208gb%20ddr5%20%7C%20256gb%20nvme%20%7C%2015.6''fhd%20%7C%20dos%20%7C%20gentle%20grey
Laptops,20911-Asus NoteBook E410KA-CL464 | Celeron N4500 | 4GB DDR4 | 64GB eMMC | 14'' FHD | Win 11,"Rs. 90,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20notebook%20e410ka-cl464%20%7C%20celeron%20n4500%20%7C%204gb%20ddr4%20%7C%2064gb%20emmc%20%7C%2014''%20fhd%20%7C%20win%2011
Laptops,20920-Asus Rog Strix G16 G614JVR i9-14900HX | 16GB DDR5 | 1TB NVMe | RTX 4060 8GB | 16'' WQXGA | DOS | GREY,"Rs. 549,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20rog%20strix%20g16%20g614jvr%20i9-14900hx%20%7C%2016gb%20ddr5%20%7C%201tb%20nvme%20%7C%20rtx%204060%208gb%20%7C%2016''%20wqxga%20%7C%20dos%20%7C%20grey
Laptops,20921-ASUS ROG STRIX G16 G614PM‑S5103WS (2025) | Ryzen 9 8940HX | 16GB DDR5 | 1TB NVMe | RTX 5060 8GB | 16″ WQXGA 240 Hz | Win 11 | Eclipse Gray,"Rs. 647,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20rog%20strix%20g16%20g614pm%E2%80%91s5103ws%20(2025)%20%7C%20ryzen%209%208940hx%20%7C%2016gb%20ddr5%20%7C%201tb%20nvme%20%7C%20rtx%205060%208gb%20%7C%2016%E2%80%B3%20wqxga%20240%20hz%20%7C%20win%2011%20%7C%20eclipse%20gray
Laptops,20922-Asus ROG STRIX G16 G615JHR‑S5022WS (2025) | i7‑14650HX | 16GB DDR5 | 1TB NVMe | RTX 5050 8GB | 16″ WQXGA 240 Hz | Win 11 | Eclipse Gray (2Y),"Rs. 635,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20rog%20strix%20g16%20g615jhr%E2%80%91s5022ws%20(2025)%20%7C%20i7%E2%80%9114650hx%20%7C%2016gb%20ddr5%20%7C%201tb%20nvme%20%7C%20rtx%205050%208gb%20%7C%2016%E2%80%B3%20wqxga%20240%20hz%20%7C%20win%2011%20%7C%20eclipse%20gray%20(2y)
Laptops,"20923-Asus ROG Strix G16 G615JMR-AS74 | i7-14650HX | 16GB DDR5 | 1TB NVMe | RTX 5060 8GB | 16"" WUXGA 165HZ | Win 11","Rs. 649,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20rog%20strix%20g16%20g615jmr-as74%20%7C%20i7-14650hx%20%7C%2016gb%20ddr5%20%7C%201tb%20nvme%20%7C%20rtx%205060%208gb%20%7C%2016%22%20wuxga%20165hz%20%7C%20win%2011
Laptops,20928-Asus ROG Zephyrus G14 GA403UM-G14 RYZEN 9 270 | 16GB DDR5 | 1TB NVMe | RTX 5060 8GB | 14'' OLED 3K 120Hz | WIN11,"Rs. 620,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20rog%20zephyrus%20g14%20ga403um-g14%20ryzen%209%20270%20%7C%2016gb%20ddr5%20%7C%201tb%20nvme%20%7C%20rtx%205060%208gb%20%7C%2014''%20oled%203k%20120hz%20%7C%20win11
Laptops,"20929-Asus ROG ZEPHYRUS GU605MI | Core Ultra 9-185H | 16GB DDR5 | 1TB NVMe | RTX 4070 8GB | 16"" OLED 240Hz | WIN11","Rs. 619,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20rog%20zephyrus%20gu605mi%20%7C%20core%20ultra%209-185h%20%7C%2016gb%20ddr5%20%7C%201tb%20nvme%20%7C%20rtx%204070%208gb%20%7C%2016%22%20oled%20240hz%20%7C%20win11
Laptops,"20932-Asus TUF A15 FA506NCG-HN243WS | Ryzen 7-7445HS | 16GB DDR5 | 512GB NVMe | RTX 3050 4GB | 15.6"" FHD 144HZ | Mecha Gray | Win 11","Rs. 299,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20tuf%20a15%20fa506ncg-hn243ws%20%7C%20ryzen%207-7445hs%20%7C%2016gb%20ddr5%20%7C%20512gb%20nvme%20%7C%20rtx%203050%204gb%20%7C%2015.6%22%20fhd%20144hz%20%7C%20mecha%20gray%20%7C%20win%2011
Laptops,"20937-Asus TUF A16 FA607NUG-RL186WS | Ryzen 7-7445HS | 16GB DDR5 | 512GB NVMe | RTX 4050 6GB | 16.0"" FHD 144HZ | Mecha Gray | Win 11","Rs. 355,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20tuf%20a16%20fa607nug-rl186ws%20%7C%20ryzen%207-7445hs%20%7C%2016gb%20ddr5%20%7C%20512gb%20nvme%20%7C%20rtx%204050%206gb%20%7C%2016.0%22%20fhd%20144hz%20%7C%20mecha%20gray%20%7C%20win%2011
Laptops,20940-ASUS TUF Gaming A14 FA401WV-RG038 | RYZEN AI 9 HX370 | 16GB DDR5 | 1TB NVMe | RTX 4060 8GB | 14”WQXGA 165Hz | DOS,"Rs. 470,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20tuf%20gaming%20a14%20fa401wv-rg038%20%7C%20ryzen%20ai%209%20hx370%20%7C%2016gb%20ddr5%20%7C%201tb%20nvme%20%7C%20rtx%204060%208gb%20%7C%2014%E2%80%9Dwqxga%20165hz%20%7C%20dos
Laptops,20941-ASUS TUF Gaming A16 FA607NU-WS53 | Ryzen 5 7535HS | 16GB DDR5 | 512GB NVMe | RTX 4050 6GB | 16'' FHD+ 144Hz | WIN 11 | Mecha Gray,"Rs. 285,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20tuf%20gaming%20a16%20fa607nu-ws53%20%7C%20ryzen%205%207535hs%20%7C%2016gb%20ddr5%20%7C%20512gb%20nvme%20%7C%20rtx%204050%206gb%20%7C%2016''%20fhd%2B%20144hz%20%7C%20win%2011%20%7C%20mecha%20gray
Laptops,20943-ASUS TUF Gaming A16 FA608PM‑RV059WS (2025) | Ryzen 9 8940HX | 16GB DDR5 | 1TB NVMe | RTX 5060 8GB | | 16″ WUXGA 165 Hz | Win11 | Jaeger Gray,"Rs. 550,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20tuf%20gaming%20a16%20fa608pm%E2%80%91rv059ws%20(2025)%20%7C%20ryzen%209%208940hx%20%7C%2016gb%20ddr5%20%7C%201tb%20nvme%20%7C%20rtx%205060%208gb%20%7C%20%7C%2016%E2%80%B3%20wuxga%20165%20hz%20%7C%20win11%20%7C%20jaeger%20gray
Laptops,20951-ASUS Vivobook 15 X1504VA-NJ3856WS| i3-1315U | 8GB DDR4 | 512GB NVMe | Win 11 | Cool Silver,Rs. 1,Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20vivobook%2015%20x1504va-nj3856ws%7C%20i3-1315u%20%7C%208gb%20ddr4%20%7C%20512gb%20nvme%20%7C%20win%2011%20%7C%20cool%20silver
Laptops,20952-Asus Vivobook F1504VA-BQ149 | i3-1315U | 8GB DDR4 | 512GB SSD | 15.6'' FHD | COOL SILVER | DOS | Backlit Keyboard,"Rs. 145,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20vivobook%20f1504va-bq149%20%7C%20i3-1315u%20%7C%208gb%20ddr4%20%7C%20512gb%20ssd%20%7C%2015.6''%20fhd%20%7C%20cool%20silver%20%7C%20dos%20%7C%20backlit%20keyboard
Laptops,20953-Asus Vivobook F1504VA-NJ3631 | i3-1315U | 8GB DDR4 | 512GB NVMe | 15.6” FHD | DOS | Cool Silver | FingerPrint | Backlit Keyboard,"Rs. 147,500",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20vivobook%20f1504va-nj3631%20%7C%20i3-1315u%20%7C%208gb%20ddr4%20%7C%20512gb%20nvme%20%7C%2015.6%E2%80%9D%20fhd%20%7C%20dos%20%7C%20cool%20silver%20%7C%20fingerprint%20%7C%20backlit%20keyboard
Laptops,20955-Asus VivoBook R1504VA-NJ166 | Core 5-120U | 8GB DDR4 | 512GB NVMe | 15.6'' FHD | DOS | Cool Silver,"Rs. 187,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20vivobook%20r1504va-nj166%20%7C%20core%205-120u%20%7C%208gb%20ddr4%20%7C%20512gb%20nvme%20%7C%2015.6''%20fhd%20%7C%20dos%20%7C%20cool%20silver
Laptops,20958-Asus VivoBook R1504VA-NJ192 | Core 5-120U | 16GB DDR4 | 512GB NVMe | 15.6'' FHD | DOS | Cool Silver,"Rs. 193,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20vivobook%20r1504va-nj192%20%7C%20core%205-120u%20%7C%2016gb%20ddr4%20%7C%20512gb%20nvme%20%7C%2015.6''%20fhd%20%7C%20dos%20%7C%20cool%20silver
Laptops,20960-Asus Vivobook X1404VA-I712512 | i7-1355U | 12GB DDR4 | 512GB NVMe | 14'' FHD | WIN11 | QUIET BLUE,"Rs. 240,000",Out of Stock,https://www.chamacomputers.lk/products/laptops/asus%20vivobook%20x1404va-i712512%20%7C%20i7-1355u%20%7C%2012gb%20ddr4%20%7C%20512gb%20nvme%20%7C%2014''%20fhd%20%7C%20win11%20%7C%20quiet%20blue
