Source_Store,Category,Title,Price,Stock,URL
Red Tech,PSU,ASUS ROG THOR 850P 80 Plus Platinum Fully Modular high-performance Power Supply,"LKR75,000.00",Out of Stock,https://redtech.lk/product/asus-rog-thor-850p-80-plus-platinum-fully-modular-high-performance-power-supply/
Red Tech,PSU,MSI MPG A1000G 1000W 80+ Gold Certified Fully Modular Power Supply,"LKR74,000.00",Out of Stock,https://redtech.lk/product/msi-mpg-a1000g-1000w-80-gold-certified-fully-modular-power-supply/
Red Tech,PSU,ASUS ROG STRIX 850G 80 Plus Gold Fully Modular high-performance Power Supply [White],"LKR69,500.00",Out of Stock,https://redtech.lk/product/orders-only-asus-rog-strix-850g-80-plus-gold-fully-modular-high-performance-power-supply-white/
Red Tech,PSU,Silverstone ST85F-PT 850W 80+ Platinum Power Supply,"LKR63,800.00",Out of Stock,https://redtech.lk/product/silverstone-st85f-pt-850w-80-platinum-modular-power-supply/
Red Tech,PSU,80 Plus Gold Certified Fully Modular Power Supply – UK,"LKR62,000.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-c1200-1200w-80-plus-gold-certified-fully-modular-power-supply-uk/
Red Tech,PSU,Silverstone ST1500-GS 1500W 80+ Gold Fully Modular Power Supply,"LKR59,800.00",Out of Stock,https://redtech.lk/product/order-now-silverstone-st1500-gs-1500w-80-gold-fully-modular-power-supply/
Red Tech,PSU,ANTEC SP 1300 PLATINUM 80+ Platinum Certified Full Modular Power Supply,"LKR59,000.00",Out of Stock,https://redtech.lk/product/antec-sp-1300-platinum-80-platinum-certified-full-modular-power-supply/
Red Tech,PSU,ANTEC HCG1000 80+ Gold-certified Power Supply,"LKR59,000.00",Out of Stock,https://redtech.lk/product/antec-hcg1000-80-gold-certified-power-supply/
Red Tech,PSU,ANTEC HIGH CURRENT GAMER EXTREME 1000W 80 Plus Gold Full Modular Power Supply,"LKR59,000.00",Out of Stock,https://redtech.lk/product/antec-high-current-gamer-extreme-1000w-80-plus-gold-full-modular-power-supply/
Red Tech,PSU,ANTEC SIGNATURE 1300W 80 Plus Platinum Full Modular Power Supply,"LKR59,000.00",Out of Stock,https://redtech.lk/product/antec-signature-1300w-80-plus-platinum-full-modular-power-supply/
Red Tech,PSU,Silverstone ST75F-PT 750W 80+ Platinum Modular  Power Supply,"LKR54,650.00",Out of Stock,https://redtech.lk/product/silverstone-st75f-pt-750w-80-platinum-modular-power-supply/
Red Tech,PSU,NZXT C1000 80+ Gold – 1000W Gold Fully Modular ATX Power Supply,"LKR53,000.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-c1000-80-gold-1000w-gold-fully-modular-atx-power-supply/
Red Tech,PSU,Corsair HXi Series HX1000 1000W 80+ Platinum Fully Modular High-Performance Power Supply,"LKR49,900.00",Out of Stock,https://redtech.lk/product/corsair-hxi-series-hx1000-1000w-80-platinum-fully-modular-high-performance-power-supply/
Red Tech,PSU,CORSAIR RM Series RM850 – 850W 80+ Gold Fully Modular Power Supply,"LKR49,000.00",Out of Stock,https://redtech.lk/product/corsair-rmx-series-rm850-850w-80-gold-fully-modular-power-supply/
Red Tech,PSU,Silverstone DA850 850W 80+ Gold Fully Modular Power Supply,"LKR48,100.00",Out of Stock,https://redtech.lk/product/silverstone-da850-850w-80-gold-fully-modular-power-supply/
Red Tech,PSU,CORSAIR RMe Series RM850E – 850W 80+ Gold Fully Modular Power Supply,"LKR46,000.00",Out of Stock,https://redtech.lk/product/order-now-corsair-rme-series-rm850e-850w-80-gold-fully-modular-power-supply/
Red Tech,PSU,ANTEC NEOECO 850G 80 Plus Gold Power Supply – White,"LKR44,275.00",Out of Stock,https://redtech.lk/product/antec-neg850w-gold-power-supply-white/
Red Tech,PSU,Silverstone ST65F-PT 650W 80+ Platinum Power Supply,"LKR43,150.00",Out of Stock,https://redtech.lk/product/silverstone-st65f-pt-850w-80-platinum-modular-power-supply/
Red Tech,PSU,NZXT C850  850w 80 Plus Gold Certified Fully Modular Power Supply (UK),"LKR42,000.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-c850-850w-80-plus-gold-certified-fully-modular-power-supply-uk/
Red Tech,PSU,NZXT C750 80+ Gold – 750W Gold Fully Modular ATX Power Supply (UK),"LKR41,000.00",Out of Stock,https://redtech.lk/product/nzxt-c750-80-gold-750w-gold-fully-modular-atx-power-supply/
Red Tech,PSU,NZXT C650 80+ Gold Certified Power Supply (UK),"LKR39,500.00",Out of Stock,https://redtech.lk/product/nzxt-c650-80-gold-certified-power-supply-uk/
Red Tech,PSU,ADATA XPG CORE REACTOR 850W 80 Plus Gold Power Supply,"LKR38,750.00",Out of Stock,https://redtech.lk/product/adata-xpg-core-reactor-850w-80-plus-gold-power-supply/
Red Tech,PSU,DEEPCOOL PM850D 850W 80+ Gold Certified Power Supply,"LKR38,000.00",Out of Stock,https://redtech.lk/product/deepcool-pm850d-850w-80-gold-certified-power-supply/
Red Tech,PSU,Corsair RM Series RM750 750W 80+ Gold Fully Modular Power Supply,"LKR38,000.00",Out of Stock,https://redtech.lk/product/corsair-rmx-series-rm750x-750w-80-gold-fully-modular-power-supply/
Red Tech,PSU,Seasonic FOCUS Plus 850W 80+ Gold  Full Modular Power supply,"LKR36,900.00",Out of Stock,https://redtech.lk/product/seasonic-focus-plus-850w-80-gold-full-modular-power-supply/
Red Tech,PSU,ANTEC NEG750W 80+ Gold Power Supply,"LKR36,000.00",Out of Stock,https://redtech.lk/product/antec-neg750w-80-gold-power-supply/
Red Tech,PSU,MSI MPG A750GF 750W 80+ Gold Certified Power Supply,"LKR36,000.00",Out of Stock,https://redtech.lk/product/msi-mpg-a750gf-750w-80-gold-certified-power-supply/
Red Tech,PSU,Lian Li SP750 GOLD 80 plus Fully Modular Power Supply,"LKR35,000.00",Out of Stock,https://redtech.lk/product/lian-li-sp750-gold-80-plus-fully-modular-power-supply/
Red Tech,PSU,ANTEC NEOECO 750G 750W 80 Plus Gold Modular Power Supply,"LKR33,500.00",Out of Stock,https://redtech.lk/product/antec-neoeco-750g-750w-80-plus-gold-modular-power-supply/
Red Tech,PSU,DEEPCOOL PM750D 750W 80+ Gold Certified Power Supply,"LKR33,000.00",Out of Stock,https://redtech.lk/product/deepcool-pm750d-750w-80-gold-certified-power-supply/
Red Tech,PSU,MSI MPG A850GF 850W 80+ Gold Certified Power Supply,"LKR33,000.00",Out of Stock,https://redtech.lk/product/msi-mpg-a850gf-850w-80-gold-certified-power-supply/
Red Tech,PSU,Corsair TX-M Series TX650M 650W 80+ Gold Certified Semi Modular Power Supply,"LKR32,500.00",Out of Stock,https://redtech.lk/product/corsair-tx-m-series-tx650m-650w-80-gold-certified-semi-modular-power-supply/
Red Tech,PSU,Silverstone ST75F-GS 750W 80+ Gold certified Modular Power Supply,"LKR32,400.00",Out of Stock,https://redtech.lk/product/silverstone-st75f-gs-750w-80-gold-certified-modular-power-supply/
Red Tech,PSU,ANTEC NEOECO 850G 850W 80 Plus Gold Modular Power Supply,"LKR32,000.00",Out of Stock,https://redtech.lk/product/antec-neoeco-850g-850w-80-plus-gold-modular-power-supply/
Red Tech,PSU,MSI MPG A650GF 650W 80+ Gold Certified Power Supply,"LKR32,000.00",Out of Stock,https://redtech.lk/product/msi-mpg-a650gf-650w-80-gold-certified-power-supply/
Red Tech,PSU,Cooler Master MWE 650W V2 80 Plus Bronze Certified Power Supply,"LKR30,000.00",Out of Stock,https://redtech.lk/product/cooler-master-mwe-650w-v2-80-plus-bronze-certified-power-supply/
Red Tech,PSU,Silverstone VA750-G 750W 80+ Gold certified Power Supply,"LKR29,950.00",Out of Stock,https://redtech.lk/product/silverstone-va750-g-750w-80-gold-certified-power-supply/
Red Tech,PSU,Silverstone VIVA650 650W 80+ Gold Power Supply,"LKR29,400.00",Out of Stock,https://redtech.lk/product/order-now-silverstone-viva650-650w-80-gold-power-supply/
Red Tech,PSU,Silverstone VA750-B 750W 80+ Bronze certified Power Supply,"LKR29,350.00",Out of Stock,https://redtech.lk/product/silverstone-va750-b-750w-80-bronze-certified-power-supply/
Red Tech,PSU,ANTEC NEOECO 650G 650W 80 Plus Gold Modular Power Supply,"LKR29,000.00",Out of Stock,https://redtech.lk/product/antec-neoeco-650g-650w-80-plus-gold-modular-power-supply/
Red Tech,PSU,Corsair RM Series RM650 650W 80+ Gold Fully Modular Power Supply,"LKR27,500.00",Out of Stock,https://redtech.lk/product/corsair-rm-series-rm650-650w-80-gold-fully-modular-power-supply/
Red Tech,PSU,Silverstone VA650-G 650W 80+ Gold certified Power Supply,"LKR26,900.00",Out of Stock,https://redtech.lk/product/silverstone-va650-650w-80-gold-certified-modular-power-supply/
Red Tech,Casing,NZXT H9 Elite Edition RGB ATX Mid Tower Premium Case – White,"LKR49,500.00",In Stock,https://redtech.lk/product/order-now-nzxt-h9-elite-edition-rgb-atx-mid-tower-premium-case-white/
Red Tech,Casing,NZXT H9 Elite Edition RGB ATX Mid Tower Premium Case – Black,"LKR49,500.00",In Stock,https://redtech.lk/product/order-now-nzxt-h9-elite-edition-rgb-atx-mid-tower-premium-case-black/
Red Tech,Casing,ANTEC Striker Mini ITX PC Case,"LKR49,000.00",In Stock,https://redtech.lk/product/antec-striker-mini-itx-pc-case/
Red Tech,Casing,Raidmax Infinita i630 ARGB Panoramic Curved Glass Mid-Tower Gaming Case,"LKR31,000.00",In Stock,https://redtech.lk/product/raidmax-infinita-i630-argb-panoramic-curved-glass-mid-tower-gaming-case/
Red Tech,Casing,DRAGON M-ATX Gaming PC Case  – Black & Red,"LKR21,720.00",In Stock,https://redtech.lk/product/dragon-m-atx-gaming-pc-case-black-red/
Red Tech,Casing,Gamdias Talos M3 ARGB Mid-Tower Gaming Case,"LKR21,500.00",In Stock,https://redtech.lk/product/gamdias-talos-m3-argb-mid-tower-gaming-case/
Red Tech,Casing,Gamdias Athena M3 ARGB Mid-Tower Gaming Case,"LKR18,500.00",In Stock,https://redtech.lk/product/gamdias-athena-m3-argb-mid-tower-gaming-case/
Red Tech,Casing,ANTEC AX20 Mid Tower Gaming PC Case with 3x Fixed RGB System Fans,"LKR11,700.00",In Stock,https://redtech.lk/product/antec-ax20-argb-mid-tower-gaming-pc-case-black/
Red Tech,Casing,ARMAGGEDDON TRITRON PRO 100 Gaming PC Case – Black,"LKR10,860.00",In Stock,https://redtech.lk/product/armaggeddon-tritron-pro-100-gaming-pc-case-black/
Red Tech,Casing,ARMAGGEDDON NIMITZ N5 Aurora Gaming PC Case – White,"LKR10,300.00",In Stock,https://redtech.lk/product/armaggeddon-nimitz-n5-aurora-gaming-pc-case-white/
Red Tech,Casing,ARMAGGEDDON AQUARON Gaming PC Case – Black,"LKR8,570.00",In Stock,https://redtech.lk/product/armaggeddon-aquaron-gaming-pc-case-black/
Red Tech,Casing,ALCATROZ AZZURA MILLENIA M800 Pro PC Case – Black,"LKR8,340.00",In Stock,https://redtech.lk/product/alcatroz-azzura-millenia-m800-pro-pc-case-black/
Red Tech,Casing,ALCATROZ AZZURA MILLENIA M900 PC Case – Black,"LKR6,360.00",In Stock,https://redtech.lk/product/alcatroz-azzura-millenia-m900-pc-case-black/
Red Tech,Casing,Alcatroz Azzura Millenia M100 Mid-Tower Case,"LKR6,360.00",In Stock,https://redtech.lk/product/alcatroz-azzura-millenia-m100-mid-tower-case/
Red Tech,Casing,SOEYI U620 Gaming Computer Case – White,LKR0.00,In Stock,https://redtech.lk/product/soeyi-u620-gaming-computer-case-white/
Red Tech,Casing,ASUS ROG Hyperion GR701 Gaming Computer Case – White,"LKR165,000.00",In Stock,https://redtech.lk/product/asus-rog-hyperion-gr701-gaming-computer-case-white/
Red Tech,Casing,ASUS ROG Hyperion GR701 Full-Tower Gaming Case,"LKR159,500.00",In Stock,https://redtech.lk/product/asus-rog-hyperion-gr701-full-tower-gaming-case/
Red Tech,Casing,CORSAIR 1000D OBSIDIAN Series Super-Tower Gaming Case – Black,"LKR154,000.00",In Stock,https://redtech.lk/product/corsair-1000d-obsidian-series-super-tower-gaming-case-black/
Red Tech,Casing,CORSAIR ICUE 7000X RGB Tempered Glass FULL-TOWER ATX Case – White,"LKR127,500.00",In Stock,https://redtech.lk/product/corsair-icue-7000x-rgb-tempered-glass-full-tower-atx-case-white/
Red Tech,Casing,ASUS ROG Strix GX601 Gaming Computer Case – White,"LKR119,000.00",In Stock,https://redtech.lk/product/asus-rog-strix-gx601-gaming-computer-case-white/
Red Tech,Casing,CORSAIR Crystal Series 680X RGB ATX High Airflow Tempered Glass Smart Full ATX Gaming PC Case – White,"LKR114,000.00",In Stock,https://redtech.lk/product/corsair-crystal-series-680x-rgb-atx-high-airflow-tempered-glass-smart-full-atx-gaming-pc-case-white/
Red Tech,Casing,ASUS GX601 ROG STRIX Helios ARGB PC Case,"LKR106,800.00",In Stock,https://redtech.lk/product/asus-rog-strix-helios-rgb-gaming-pc-case/
Red Tech,Casing,CORSAIR ICUE 5000T RGB Glass Mid Tower ATX White Case,"LKR92,000.00",In Stock,https://redtech.lk/product/corsair-icue-5000t-rgb-glass-mid-tower-atx-white-case/
Red Tech,Casing,CORSAIR ICUE 5000T RGB Glass Mid Tower ATX Black Case,"LKR92,000.00",In Stock,https://redtech.lk/product/corsair-icue-5000t-rgb-glass-mid-tower-atx-black-case/
Red Tech,Casing,Corsair 6500X Mid-Tower Dual Chamber Case – White,"LKR67,000.00",In Stock,https://redtech.lk/product/corsair-6500x-mid-tower-dual-chamber-case-black/
Red Tech,Casing,Corsair 6500X Mid-Tower Dual Chamber Case – Black,"LKR67,000.00",In Stock,https://redtech.lk/product/corsair-6500x-mid-tower-dual-chamber-case-black-2/
Red Tech,Casing,CORSAIR ICUE 5000X RGB Tempered Glass Mid-Tower ATX PC Smart Case – White,"LKR59,500.00",In Stock,https://redtech.lk/product/corsair-icue-5000x-rgb-tempered-glass-mid-tower-atx-pc-smart-case-white/
Red Tech,Casing,Corsair ICUE 5000X RGB Tempered Glass Mid-Tower ATX PC Smart Case – Black,"LKR59,500.00",In Stock,https://redtech.lk/product/corsair-icue-5000x-rgb-tempered-glass-mid-tower-atx-pc-smart-case-black/
Red Tech,Casing,ASUS TUF Gaming GT502 Mid-Tower Gaming Case,"LKR54,000.00",In Stock,https://redtech.lk/product/order-now-asus-tuf-gaming-gt502-mid-tower-gaming-case/
Red Tech,Casing,Corsair 2500X Mid-Tower Dual Chamber Case – Black,"LKR50,000.00",In Stock,https://redtech.lk/product/corsair-2500x-mid-tower-dual-chamber-case-black/
Red Tech,Casing,Corsair 2500X Mid-Tower Dual Chamber Case – White,"LKR50,000.00",In Stock,https://redtech.lk/product/corsair-2500x-mid-tower-dual-chamber-case-white/
Red Tech,Casing,CORSAIR 5000D Tempered Glass MID-Tower ATX Case,"LKR49,000.00",In Stock,https://redtech.lk/product/corsair-5000d-tempered-glass-mid-tower-atx-case/
Red Tech,Casing,ASUS TUF GT501 RGB  Mid-Tower Gaming Case,"LKR48,900.00",In Stock,https://redtech.lk/product/asus-tuf-gt501-rgb-gaming-case/
Red Tech,Casing,CORSAIR 4000D RGB AIRFLOW Mid-Tower ATX Case,"LKR29,000.00–LKR48,000.00Price range: LKR 29,000.00 through LKR 48,000.00",In Stock,https://redtech.lk/product/corsair-4000d-rgb-airflow-mid-tower-atx-case/
Red Tech,Casing,NZXT H6 Flow RGB ATX Compact Dual-Chamber Mid-Tower Airflow Case,"LKR27,900.00–LKR47,500.00Price range: LKR 27,900.00 through LKR 47,500.00",In Stock,https://redtech.lk/product/nzxt-h6-flow-rgb-atx-compact-dual-chamber-mid-tower-airflow-case/
Red Tech,Casing,NZXT H9 Flow Edition ATX Mid Tower Premium Case – Black,"LKR46,500.00",In Stock,https://redtech.lk/product/order-now-nzxt-h9-flow-edition-atx-mid-tower-premium-case-black/
Red Tech,Casing,NZXT H9 Flow Edition ATX Mid Tower Premium Case – White,"LKR46,500.00",In Stock,https://redtech.lk/product/order-now-nzxt-h9-flow-edition-atx-mid-tower-premium-case-white/
Red Tech,Casing,NZXT H7 Flow Edition (2024) ATX Mid Tower Case – White,"LKR45,500.00",In Stock,https://redtech.lk/product/nzxt-h7-flow-edition-2024-atx-mid-tower-case-white/
Red Tech,Casing,Corsair ICUE 4000X RGB Tempered Glass Mid-Tower ATX PC Smart Case – Black,"LKR43,500.00",In Stock,https://redtech.lk/product/corsair-icue-4000x-rgb-tempered-glass-mid-tower-atx-pc-smart-case-black/
Red Tech,Casing,MSI MAG PANO M100R PZ Gaming PC Case – Black,"LKR38,000.00",In Stock,https://redtech.lk/product/msi-mag-pano-m100r-pz-gaming-pc-case/
Red Tech,Casing,CORSAIR 3000D RGB AIRFLOW Mid-Tower ATX Case,"LKR38,000.00",In Stock,https://redtech.lk/product/corsair-3000d-airflow-mid-tower-atx-case/
Red Tech,Casing,Corsair 3500X ARGB Mid-Tower Case – Black,"LKR36,500.00",In Stock,https://redtech.lk/product/order-now-corsair-3500x-argb-mid-tower-case-black/
Red Tech,Casing,Corsair 3500X ARGB Mid-Tower Case – White,"LKR35,000.00",In Stock,https://redtech.lk/product/order-now-corsair-3500x-argb-mid-tower-case-white/
Red Tech,Casing,MSI MPG VELOX 100R Gaming PC Case,"LKR34,500.00",In Stock,https://redtech.lk/product/msi-mpg-velox-100r-gaming-pc-case/
Red Tech,Casing,NZXT H5 Elite Edition RGB ATX Mid Tower Case – White,"LKR32,500.00",In Stock,https://redtech.lk/product/order-now-nzxt-h5-flow-rgb-edition-atx-mid-tower-case-white-2/
Red Tech,Casing,NZXT H5 Flow RGB Edition ATX Mid Tower Case – White,"LKR32,000.00",In Stock,https://redtech.lk/product/order-now-nzxt-h5-flow-rgb-edition-atx-mid-tower-case-white/
Red Tech,Casing,NZXT H5 Flow Edition (2024) ATX Mid Tower Case – White,"LKR31,000.00",In Stock,https://redtech.lk/product/nzxt-h5-flow-edition-2024-atx-mid-tower-case-white/
Red Tech,Casing,NZXT H5 Flow Edition (2024) ATX Mid Tower Case – Black,"LKR31,000.00",In Stock,https://redtech.lk/product/nzxt-h5-flow-edition-2024-atx-mid-tower-case-black/
Red Tech,Casing,ASUS TUF Gaming GT301 RGB Gaming Case,"LKR30,500.00",In Stock,https://redtech.lk/product/asus-tuf-gaming-gt301-rgb-gaming-case/
Red Tech,Casing,CORSAIR 3000D Non-RGB AIRFLOW Mid-Tower ATX Case,"LKR27,000.00",In Stock,https://redtech.lk/product/corsair-3000d-non-rgb-airflow-mid-tower-atx-case/
Red Tech,Casing,Cooler Master MasterCase MB511 RGB Casing,"LKR23,800.00",In Stock,https://redtech.lk/product/cooler-master-mastercase-mb511-rgb-casing/
Red Tech,Casing,REDRAGON GC-MB211 Gaming Casing,"LKR23,650.00",In Stock,https://redtech.lk/product/redragon-gc-mb211-gaming-casing/
Red Tech,Casing,NZXT H3 Flow Edition (2025) ATX Mid Tower Case – White,"LKR23,000.00",In Stock,https://redtech.lk/product/nzxt-h3-flow-edition-2025-atx-mid-tower-case-white/
Red Tech,Casing,NZXT H3 Flow Edition (2025) ATX Mid Tower Case – Black,"LKR23,000.00",In Stock,https://redtech.lk/product/nzxt-h3-flow-edition-2025-atx-mid-tower-case-black/
Red Tech,Casing,Raidmax Infinita i610 ARGB Dual Chamber Mid-Tower Gaming Case,"LKR22,000.00",In Stock,https://redtech.lk/product/raidmax-infinita-i610-argb-dual-chamber-mid-tower-gaming-case/
Red Tech,Casing,Cooler master CMP 510 RGB Gaming PC Case,"LKR22,000.00",In Stock,https://redtech.lk/product/cooler-master-cmp510-argb-gaming-pc-case/
Red Tech,Casing,GAMDIAS TALOS E3 MESH MID-TOWER Gaming Case,"LKR21,500.00",In Stock,https://redtech.lk/product/gamdias-talos-e3-mesh-mid-tower-gaming-case/
Red Tech,Casing,NZXT H5 Flow Edition ATX Mid Tower Case – White,"LKR21,500.00",In Stock,https://redtech.lk/product/order-now-nzxt-h5-flow-edition-atx-mid-tower-case-white/
Red Tech,Casing,MSI MAG FORGE 100R Gaming PC Case,"LKR20,500.00",In Stock,https://redtech.lk/product/msi-mag-forge-100r-gaming-pc-case/
Red Tech,Casing,Raidmax Infinita i800 ARGB Mid-Tower Gaming Case – White,"LKR20,000.00",In Stock,https://redtech.lk/product/raidmax-infinita-i800-argb-mid-tower-gaming-case-white/
Red Tech,Casing,RAIDMAX X922 MESHIAN Mid-Tower ARGB Gaming PC Case,"LKR20,000.00",In Stock,https://redtech.lk/product/raidmax-x922-meshian-mid-tower-rgb-gaming-pc-case/
Red Tech,Casing,ARMAGGEDDON NIMITZ TR 5000 BLACK Gaming PC Case,"LKR19,920.00",In Stock,https://redtech.lk/product/armaggeddon-nimitz-tr-5000-black-gaming-pc-case/
Red Tech,Casing,Raidmax Infinita i800 ARGB Mid-Tower Gaming Case  – Black,"LKR17,000.00",In Stock,https://redtech.lk/product/raidmax-infinita-i800-argb-mid-tower-gaming-case/
Red Tech,Casing,MSI MAG FORGE M100A RGB Gaming PC Case,"LKR14,500.00",In Stock,https://redtech.lk/product/msi-mag-forge-m100a-gaming-pc-case/
Red Tech,Casing,ARMAGGEDDON TRITRON 1 Gaming PC Case – White,"LKR11,180.00",In Stock,https://redtech.lk/product/armaggeddon-tritron-1-gaming-pc-case-white/
Red Tech,Casing,ARMAGGEDDON TRITRON 3 Gaming PC Case – Black,"LKR10,500.00",In Stock,https://redtech.lk/product/armaggeddon-tritron-3-gaming-pc-case-black/
Red Tech,Casing,ARMAGGEDDON TRITRON 2 Gaming PC Case – Black,"LKR10,500.00",In Stock,https://redtech.lk/product/armaggeddon-tritron-2-gaming-pc-case-black/
Red Tech,Casing,ARMAGGEDDON TRITRON 1 Gaming PC Case – Black,"LKR9,990.00",In Stock,https://redtech.lk/product/armaggeddon-tritron-1-gaming-pc-case-black/
Red Tech,Casing,ARMAGGEDDON NIMITZ N5 Aurora Gaming PC Case,"LKR9,650.00",In Stock,https://redtech.lk/product/armaggeddon-nimitz-n5-aurora-gaming-pc-case/
Red Tech,Casing,ALCATROZ AZZURA COMPACTO PRO 1 RGB PC Case – Black,"LKR7,500.00",In Stock,https://redtech.lk/product/alcatroz-azzura-compacto-pro-1-rgb-pc-case-black/
Red Tech,Casing,ALCATROZ AZZURA MILLENIA AIR 1 RGB PC Case – Black,"LKR7,440.00",In Stock,https://redtech.lk/product/alcatroz-azzura-millenia-air-1-rgb-pc-case-black/
Red Tech,Casing,ALCATROZ AZZURA MILLENIA AIR 2 RGB PC Case – Black,"LKR7,440.00",In Stock,https://redtech.lk/product/alcatroz-azzura-millenia-air-2-rgb-pc-case-black/
Red Tech,Casing,CORSAIR ICUE 7000X RGB Tempered Glass FULL-TOWER ATX Case – Black,"LKR125,500.00",Out of Stock,https://redtech.lk/product/corsair-icue-7000x-rgb-tempered-glass-full-tower-atx-case-black/
Red Tech,Casing,ANTEC TORQUE BLACK/RED Open Air Gaming Case,"LKR99,900.00",Out of Stock,https://redtech.lk/product/antec-torque-black-red-open-air-gaming-case/
Red Tech,Casing,ANTEC TORQUE Open Air case – Black| White,"LKR99,000.00",Out of Stock,https://redtech.lk/product/antec-torque-open-air-case-black-white/
Red Tech,Casing,CORSAIR 7000D AIRFLOW TEMPERED GLASS Full-TOWER ATX CASE – BLACK,"LKR88,500.00",Out of Stock,https://redtech.lk/product/corsair-7000d-airflow-tempered-glass-full-tower-atx-case-black/
Red Tech,Casing,GIGABYTE AORUS C500 Glass Mid Tower Gaming Case,"LKR85,000.00",Out of Stock,https://redtech.lk/product/gigabyte-aorus-c500-glass-mid-tower-gaming-case/
Red Tech,Casing,Lian Li 011 Dynamic RAZER Edition Gaming PC Case – Black,"LKR59,000.00",Out of Stock,https://redtech.lk/product/lian-li-011-dynamic-razer-edition-gaming-pc-case-black/
Red Tech,Casing,NZXT H710 Mid Tower Gaming PC Case | Black,"LKR53,500.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-h710-mid-tower-gaming-pc-case-black/
Red Tech,Casing,Thermaltake View 51 TG ARGB Tempered Glass Edition Gaming PC Case,"LKR52,000.00",Out of Stock,https://redtech.lk/product/thermaltake-view-51-tg-argb-tempered-glass-edition-gaming-pc-case/
Red Tech,Casing,Thermaltake Core P5 TG Ti Tempered Glass Edition Gaming PC Case (Black),"LKR51,600.00",Out of Stock,https://redtech.lk/product/thermaltake-core-p5-tg-ti-tempered-glass-edition-gaming-pc-case-black/
Red Tech,Casing,CORSAIR 5000D Airflow MID-Tower ATX Case – White,"LKR51,500.00",Out of Stock,https://redtech.lk/product/corsair-5000d-airflow-mid-tower-atx-case-white/
Red Tech,Casing,CORSAIR 5000D Airflow MID-Tower ATX Case – Black,"LKR51,500.00",Out of Stock,https://redtech.lk/product/corsair-5000d-airflow-mid-tower-atx-case-black/
Red Tech,Casing,NZXT H7 Elite Edition ATX Mid Tower Case – White,"LKR51,000.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-h7-elite-edition-atx-mid-tower-case-white/
Red Tech,Casing,NZXT H710 Mid Tower Gaming PC Case | Black,"LKR50,000.00",Out of Stock,https://redtech.lk/product/nzxt-h710-mid-tower-gaming-pc-case-black/
Red Tech,Casing,NZXT H7 Flow RGB Edition ATX Mid Tower Case – Black,"LKR49,000.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-h7-flow-rgb-edition-atx-mid-tower-case-black-2/
Red Tech,Casing,Thermaltake AH T600 ARGB Apache Helicopter Tempered Glass Edition Gaming PC Case (Black),"LKR49,000.00",Out of Stock,https://redtech.lk/product/thermaltake-ah-t600-argb-tempered-glass-edition-gaming-pc-case-black/
Red Tech,Casing,Lian Li 011 Dynamic EVO Gaming PC Case – Black,"LKR48,000.00",Out of Stock,https://redtech.lk/product/lian-li-011-dynamic-evo-gaming-pc-case-black/
Red Tech,Casing,NZXT H5 Elite Edition RGB ATX Mid Tower Case – Black,"LKR45,000.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-h5-elite-edition-rgb-atx-mid-tower-case-black/
Red Tech,Casing,Cooler Master MasterCase H500P ARGB Gaming PC Case,"LKR44,500.00",Out of Stock,https://redtech.lk/product/coolermaster-mastercase-h500p-casing/
Red Tech,Casing,ASUS TUF GT501 White RGB  Mid-Tower Gaming Case,"LKR44,000.00",Out of Stock,https://redtech.lk/product/asus-tuf-gt501-white-rgb-mid-tower-gaming-case/
Red Tech,Casing,NZXT H7 Flow RGB Edition ATX Mid Tower Case – White,"LKR41,000.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-h7-flow-rgb-edition-atx-mid-tower-case-black/
Red Tech,Casing,NZXT H7 Flow Edition ATX Mid Tower Case – White,"LKR39,000.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-h7-flow-edition-atx-mid-tower-case-white/
Red Tech,Casing,NZXT H7 Flow Edition ATX Mid Tower Case – Black + White,"LKR39,000.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-h7-flow-edition-atx-mid-tower-case-black-white/
Red Tech,Casing,NZXT H7 Elite Edition ATX Mid Tower Case – Black,"LKR36,960.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-h7-elite-edition-atx-mid-tower-case-black/
Red Tech,Casing,NZXT H5 Flow RGB Edition ATX Mid Tower Case – Black,"LKR36,500.00",Out of Stock,https://redtech.lk/product/order-now-nzxt-h5-flow-rgb-edition-atx-mid-tower-case-black/
Red Tech,Cooler,Corsair H55 RGB  120mm CPU Liquid Cooler,"LKR29,000.00",In Stock,https://redtech.lk/product/corsair-h55-rgb-120mm-cpu-liquid-cooler/
Red Tech,Cooler,GAMDIAS AURA GL360 Digital ARGB 360mm CPU Liquid Cooler,"LKR26,000.00",In Stock,https://redtech.lk/product/gamdias-aura-gl360-digital-argb-360mm-cpu-liquid-cooler/
