Category,Title,Price,Stock,URL
Keyboard,"KeyboardArmaggeddon MKA-1C NEO PSYCHSWIFT Mechanical Keyboard (Tactile)7,000+ Add to CartOut of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/armaggeddon-mka-1c-neo-psychswift-mechanical-keyboard-tactile
Keyboard Mouse,"Keyboard & MouseLogitech MK220 Wireless Keyboard And Mouse Combo8,400+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/logitech-mk220-wireless-keyboard-and-mouse-combo
Keyboard Mouse,"Keyboard & MouseLOGITECH MK345 2.4 GHZ WIRELESS KEYBOARD AND MOUSE COMBO12,500+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/logitech-mk345-24-ghz-wireless-keyboard-and-mouse-combo
Headset And Speakers,"Headset and SpeakersWOOYU G18 USB Gaming Headset4,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/wooyu-g18-usb-gaming-headset
Headset And Speakers,"Headset and SpeakersLogitech G535 Lightspeed Wireless Gaming Headset42,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/logitech-g535-lightspeed-wireless-gaming-headset
Headset And Speakers,"Headset and SpeakersArmaggeddon COSMIC V ULTRACLEAR Bluetooth Headphone11,000+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/armaggeddon-cosmic-v-ultraclear-bluetooth-headphone
Headset And Speakers,"Headset and SpeakersKingston HyperX Cloud Alpha Pro Stereo Gaming Headset (Red)34,000+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/kingston-hyperx-cloud-alpha-pro-stereo-gaming-headset-red
Headset And Speakers,"Headset and SpeakersLogitech H151 Stereo Headset5,500+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/logitech-h151-stereo-headset
Controllers,"ControllersXp Pen Pilot Pro Joystick Controller85,500+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/xp-pen-pilot-pro-joystick-controller
Ups,"UPSTECHFINE 650VA UPS9,200+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/techfine-650va-ups
Gaming Chair,"Gaming ChairGigabyte Aorus AGC310 Gaming Chair88,200+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/gigabyte-aorus-agc310-gaming-chair
Webcam,"WebcamGenius Qcam 6000 USB Full HD 1080p Webcam11,550+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/genius-qcam-6000-usb-full-hd-1080p-webcam
Desktop Workstation,"Desktop WorkstationLenovo Idea Centre Mini 01IRH10R – Core 7315,000+ Add to CartIn Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/lenovo-idea-centre-mini-01irh10r-core-7-1
Pc Care,"PC CareCleaner Universal Foam1,300+ Add to CartOut Of Stock",N/A,Out of Stock,https://www.redlinetech.lk/product/cleaner-universal-foam
Printers,"PrintersHP SMART TANK 520 AIO PRINTER49,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/hp-smart-tank-520-aio-printer
Software,"SoftwareWindows 11 Professional 64bit OEI71,000+ Add to CartIn Stock",N/A,In Stock,https://www.redlinetech.lk/product/windows-11-professional-64bit-oei
