Source_Store,Category,Title,Price,Stock,URL
Techzone,Storage,ADATA UR340 256GB USB FLASH DRIVE,"රු10,500",In Stock,https://techzone.lk/product/adata-uv350-256gb-usb-flash-drive/
Techzone,Storage,ADATA UR340 64GB USB FLASH DRIVE,"රු3,600",In Stock,https://techzone.lk/product/adata-uv350-64gb-usb-flash-drive/
Techzone,Storage,HIKSEMI T100 1TB (1024GB) External Solid State Drive,"රු39,000",In Stock,https://techzone.lk/product/hiksemi-t100-1tb-1024gb-external-solid-state-drive/
Techzone,Storage,Kingston NV3 PCIe 4.0 1TB M.2 NVME Solid State Drive,"රු55,000",In Stock,https://techzone.lk/product/kingston-nv3-pcie-4-0-1tb-m-2-nvme-solid-state-drive/
Techzone,Storage,LEXAR NQ700 1TB GEN 4 NVME SSD,"රු52,000",In Stock,https://techzone.lk/product/lexar-nq700-1tb-gen-4-nvme-ssd/
Techzone,Storage,MSI SPATIUM M450 2TB V1 NVMe GEN 4 M.2 Solid State Drive (Available in Kandy Showroom),"රු86,000",In Stock,https://techzone.lk/product/msi-spatium-m450-2tb-v1-nvme-gen-4-m-2-solid-state-drive/
Techzone,Storage,MSI SPATIUM M480 1TB PCIe 4.0 NVMe M.2 Solid State Drive,"රු67,000",In Stock,https://techzone.lk/product/msi-spatium-m480-pcie-4-0-nvme-m-2-solid-state-drive/
Techzone,Storage,Seagate Barracuda 2TB Internal Hard Drive,"රු43,000",In Stock,https://techzone.lk/product/seagate-barracuda-2tb-hdd/
Techzone,Storage,Seagate BarraCuda 4TB Internal Hard Drive (Available at Kandy Showroom),"රු56,500",In Stock,https://techzone.lk/product/seagate-barracuda-4tb-internal-hard-drive/
Techzone,Storage,Western Digital 1TB My Passport External Hard Drive (Available in kandy Showroom),"රු34,500",In Stock,https://techzone.lk/product/western-digital-1tb-my-passport-external-hard-drive-2/
Techzone,Storage,ADATA LEGEND 710 1TB M.2 NVME SSD,"රු25,000",Out of Stock,https://techzone.lk/product/adata-legend-710-1tb-m-2-nvme-ssd/
Techzone,Storage,ADATA LEGEND 710 256GB M.2 NVME SSD,"රු12,000",Out of Stock,https://techzone.lk/product/adata-legend-710-256gb-m-2-nvme-ssd/
Techzone,Storage,ADATA LEGEND 710 256GB SSD,"රු8,000",Out of Stock,https://techzone.lk/product/adata-legend-710-256gb-ssd/
Techzone,Storage,ADATA LEGEND 800 500GB M.2 NVME SSD,"රු13,000",Out of Stock,https://techzone.lk/product/adata-legend-800-500gb-m-2-nvme-ssd/
Techzone,PSU,CORSAIR CX550 550W 80+ BRONZE CERTIFIED POWER SUPPLY,"රු19,500",In Stock,https://techzone.lk/product/corsair-cx550-550w-80-bronze-certified-power-supply/
Techzone,PSU,CORSAIR CX650 650W 80+ BRONZE CERTIFIED POWER SUPPLY,"රු21,500",In Stock,https://techzone.lk/product/corsair-cx650-650w-80-bronze-certified/
Techzone,PSU,CORSAIR CX750 750W 80+ BRONZE CERTIFIED,"රු24,500",In Stock,https://techzone.lk/product/corsair-cx750-750w-80-bronze-certified/
